Season,GameID,Drive,n.sacks,n.completions,n.incompletions,n.stuffed.runs,n.positive.runs,n.negative.plays,n.fumbles,first.downs.gained,third.downs.converted,takeaway.nonscore,turnover.nonscore,punt.safety,pts.scored,ST.return.yards.net,off.ST.start.pos,off.ST.yards.gained
2011,2011122401,25,0,4,0,0,0,0,0,2,0,0,0,0,7,15,80,95
2011,2011122401,26,0,1,0,1,2,1,0,2,1,0,0,0,0,-1,80,31
2011,2011122402,1,0,2,0,0,6,0,0,3,0,0,0,0,0,5,74,49
2011,2011122402,2,0,1,0,0,1,1,0,1,0,0,0,0,7,5,64,69
2011,2011122402,3,0,2,0,1,1,0,0,1,0,0,0,1,0,8,71,16
2011,2011122402,4,1,3,0,0,4,1,0,2,0,0,0,0,3,48,92,110
2011,2011122402,5,1,1,0,1,1,1,0,1,0,0,0,1,0,-7,78,-14
2011,2011122402,6,0,4,0,1,4,0,0,3,0,0,0,0,7,13,82,95
2011,2011122402,7,0,0,0,0,2,0,0,1,0,0,0,1,0,29,66,58
2011,2011122402,8,0,0,0,0,5,1,0,1,0,0,0,1,0,35,94,70
2011,2011122402,9,0,4,0,2,2,1,0,4,0,0,0,0,0,2,84,83
2011,2011122402,10,0,0,0,0,3,0,0,1,0,0,0,1,0,1,69,2
2011,2011122402,11,0,1,0,0,1,0,0,0,0,0,0,1,0,35,77,70
2011,2011122402,12,0,0,0,0,1,0,0,0,0,0,0,1,0,35,74,70
2011,2011122402,13,1,1,0,0,0,2,0,0,0,0,0,1,0,-1,76,-2
2011,2011122402,14,0,1,0,1,3,0,0,1,0,0,0,0,3,43,58,76
2011,2011122402,15,0,1,0,0,0,1,0,0,0,0,0,1,0,5,67,10
2011,2011122402,16,0,0,0,1,1,1,0,0,0,0,0,1,0,33,65,66
2011,2011122402,17,0,1,0,1,4,0,0,1,0,0,0,0,6,-5,35,-3
2011,2011122402,18,0,4,0,1,5,1,0,5,1,0,0,0,7,6,80,86
2011,2011122402,19,0,1,0,1,0,2,0,0,0,0,0,1,0,3,73,6
2011,2011122402,20,0,3,0,0,2,1,0,1,0,0,1,0,0,45,73,63
2011,2011122402,21,0,0,0,0,3,2,0,1,1,0,0,0,0,-1,45,10
2011,2011122403,1,1,4,0,1,0,1,0,2,0,0,0,1,0,15,75,30
2011,2011122403,2,0,0,0,1,2,0,0,0,0,0,0,1,0,10,98,20
2011,2011122403,3,0,2,0,0,1,0,0,1,0,0,0,0,3,51,57,75
2011,2011122403,4,0,0,0,1,2,2,0,0,0,0,0,1,0,4,80,8
2011,2011122403,5,0,1,0,0,0,0,0,0,0,0,0,0,7,55,55,110
2011,2011122403,6,0,5,0,0,3,0,0,4,1,0,0,0,7,10,82,92
2011,2011122403,7,0,4,0,1,1,1,0,3,1,0,0,0,7,1,76,77
2011,2011122403,8,0,0,0,0,1,0,0,0,0,0,0,1,0,15,74,30
2011,2011122403,9,0,2,0,0,1,0,0,1,0,0,0,1,0,5,56,10
2011,2011122403,10,0,2,0,0,2,0,0,2,0,0,0,1,0,3,92,6
2011,2011122403,11,0,5,0,0,0,0,0,4,0,0,0,0,0,5,95,66
2011,2011122403,12,0,6,0,0,1,1,0,1,1,0,0,0,3,39,64,82
2011,2011122403,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,79,60
2011,2011122403,14,1,2,0,0,1,1,0,1,0,0,0,1,0,-11,82,-22
2011,2011122403,15,0,1,0,0,0,1,0,0,0,0,0,1,0,52,66,104
2011,2011122403,16,0,1,0,1,1,1,0,0,0,0,0,1,0,3,84,6
2011,2011122403,17,0,2,0,0,3,0,0,1,0,0,0,0,3,51,66,84
2011,2011122403,18,0,1,0,1,2,1,0,2,0,0,0,1,0,16,81,32
2011,2011122403,19,0,1,0,0,1,0,0,0,0,0,0,1,0,37,76,74
2011,2011122403,20,0,0,0,0,3,0,0,1,0,0,0,1,0,0,69,0
2011,2011122403,21,0,1,0,1,2,0,0,2,0,0,0,0,3,35,80,98
2011,2011122403,22,0,0,0,0,2,1,0,1,0,0,0,1,0,40,76,80
2011,2011122403,23,0,0,0,0,1,0,0,0,0,0,0,0,0,22,75,26
2011,2011122403,24,0,1,0,1,1,0,0,0,0,0,0,0,0,-1,18,8
2011,2011122403,25,0,1,0,0,3,0,1,1,0,0,0,0,0,35,80,53
2011,2011122403,26,0,3,0,1,1,1,0,2,1,0,0,0,7,1,35,36
2011,2011122403,27,0,1,0,0,4,2,0,1,0,0,0,0,0,-1,83,45
2011,2011122404,1,0,0,0,1,1,0,0,0,0,0,0,0,3,28,14,32
2011,2011122404,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,30,0
2011,2011122404,3,0,3,0,0,3,0,0,3,0,0,0,0,0,17,97,58
2011,2011122404,4,0,3,0,0,5,0,0,2,0,0,0,0,3,23,36,54
2011,2011122404,5,0,3,0,1,1,1,0,2,1,0,0,1,0,11,66,22
2011,2011122404,6,0,1,0,0,3,1,0,1,0,0,0,1,0,5,95,10
2011,2011122404,7,0,5,0,1,1,3,0,2,0,0,1,0,0,59,68,86
2011,2011122404,8,1,2,0,0,3,1,0,4,0,0,0,0,0,62,51,100
2011,2011122404,9,0,0,0,0,1,1,0,0,0,0,0,0,0,5,41,6
2011,2011122404,10,0,4,0,0,1,4,0,3,0,0,1,0,0,19,62,50
2011,2011122404,11,0,2,0,1,0,1,0,0,0,0,0,1,0,14,77,28
2011,2011122404,12,0,4,0,0,3,1,0,2,0,0,0,0,7,61,79,140
2011,2011122404,13,0,2,0,0,5,1,0,4,0,0,0,0,3,20,80,98
2011,2011122404,14,0,0,0,1,1,1,0,0,0,0,0,1,0,11,80,22
2011,2011122404,15,0,2,0,1,3,0,0,2,0,0,0,0,0,23,80,68
2011,2011122404,16,0,0,0,0,2,0,0,0,0,0,0,1,0,36,62,72
2011,2011122404,17,0,1,0,1,4,0,0,2,0,0,1,0,0,43,90,76
2011,2011122404,18,0,2,0,0,5,0,0,2,0,0,0,0,3,31,43,61
2011,2011122404,19,0,4,0,0,0,0,0,2,0,0,0,0,7,3,80,83
2011,2011122404,20,0,0,0,0,1,0,0,0,0,0,0,1,0,37,80,74
2011,2011122404,21,0,2,0,0,0,0,0,1,0,0,0,0,0,4,67,40
2011,2011122404,22,0,1,0,0,2,0,0,1,0,0,0,0,3,36,76,94
2011,2011122405,1,0,1,0,1,1,2,0,0,0,0,0,1,0,11,72,22
2011,2011122405,2,0,5,0,0,3,0,0,4,1,0,0,0,7,5,53,58
2011,2011122405,3,1,0,0,0,1,1,0,0,0,0,0,1,0,-5,68,-10
2011,2011122405,4,0,1,0,0,2,0,0,1,0,0,0,1,0,39,72,78
2011,2011122405,5,0,1,0,0,1,0,0,1,0,0,0,1,0,50,84,100
2011,2011122405,6,0,1,0,0,2,0,0,0,0,0,0,1,0,3,80,6
2011,2011122405,7,0,3,0,2,0,2,0,2,0,0,0,0,3,21,71,90
2011,2011122405,8,0,5,0,0,3,0,0,3,1,0,0,1,0,3,87,6
2011,2011122405,9,0,1,0,0,1,0,0,0,0,0,0,1,0,4,80,8
2011,2011122405,10,0,0,0,1,1,2,0,0,0,0,0,1,0,2,50,4
2011,2011122405,11,0,1,0,0,0,0,0,0,0,0,0,0,7,99,99,198
2011,2011122405,12,1,6,0,0,1,1,1,4,0,0,1,0,0,44,87,105
2011,2011122405,13,0,0,0,0,0,0,0,0,0,0,0,1,0,44,78,88
2011,2011122405,14,0,0,0,1,1,1,0,0,0,0,0,1,0,0,69,0
2011,2011122405,15,1,0,0,0,3,1,0,1,0,0,0,1,0,18,77,36
2011,2011122405,16,0,0,0,0,1,0,0,0,0,0,0,1,0,17,73,34
2011,2011122405,17,0,2,0,0,2,2,0,1,0,0,0,1,0,9,72,18
2011,2011122405,18,0,1,0,1,1,0,0,1,0,0,0,1,0,8,78,16
2011,2011122405,19,0,1,0,0,1,1,0,1,0,0,0,1,0,17,81,34
2011,2011122405,20,0,1,0,0,3,0,0,2,0,0,0,0,7,14,81,95
2011,2011122405,21,0,0,0,0,1,0,0,0,0,0,0,0,0,31,80,32
2011,2011122405,22,1,0,0,1,0,2,0,0,0,0,0,0,3,36,14,32
2011,2011122405,23,1,6,0,1,1,2,2,2,2,0,0,0,0,0,74,73
2011,2011122405,24,0,0,0,0,0,0,0,0,0,1,1,0,0,20,80,20
2011,2011122405,25,1,1,0,1,1,2,1,1,0,0,0,0,7,1,11,12
2011,2011122405,26,0,0,0,1,1,2,0,0,0,0,0,1,0,15,87,30
2011,2011122405,27,1,0,0,0,0,1,0,0,0,0,0,1,0,-4,50,-8
2011,2011122405,28,0,0,0,1,5,0,0,1,0,0,0,1,0,39,82,78
2011,2011122405,29,1,0,0,0,0,0,0,0,0,0,0,1,-2,-8,92,-8
2011,2011122405,30,0,0,0,0,1,0,0,0,0,0,0,0,7,19,19,38
2011,2011122405,31,1,3,0,0,0,1,0,1,0,0,0,0,0,16,64,38
2011,2011122405,32,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,74,47
2011,2011122406,1,0,1,0,0,1,0,0,1,0,0,0,1,0,27,80,54
2011,2011122406,2,0,1,0,1,3,0,0,1,0,0,0,1,0,5,79,10
2011,2011122406,3,1,0,0,0,2,0,1,1,0,0,0,0,0,20,84,32
2011,2011122406,4,0,0,0,1,1,1,0,0,0,0,0,0,3,36,20,38
2011,2011122406,5,0,0,0,0,2,0,0,0,0,0,0,1,0,1,80,2
2011,2011122406,6,0,3,0,2,6,1,0,5,1,0,0,0,7,1,68,69
2011,2011122406,7,0,4,0,0,3,1,0,4,0,0,0,0,7,5,60,65
2011,2011122406,8,0,4,0,0,3,2,1,3,0,0,1,0,0,49,77,95
2011,2011122406,9,1,4,0,0,3,1,0,3,0,0,0,0,3,26,61,79
2011,2011122406,10,0,0,0,1,2,1,0,0,0,0,0,0,0,2,79,62
2011,2011122406,11,1,0,0,0,1,1,0,0,0,0,0,1,0,36,88,72
2011,2011122406,12,1,0,0,0,3,1,0,1,0,0,0,0,3,53,39,57
2011,2011122406,13,0,0,0,1,2,1,1,1,0,0,0,0,7,9,75,84
2011,2011122406,14,0,4,0,0,2,0,0,2,0,0,0,0,7,4,43,47
2011,2011122406,15,0,1,0,0,5,0,0,2,1,0,0,0,6,17,73,90
2011,2011122406,16,0,2,0,1,4,1,0,3,0,0,0,0,3,25,86,104
2011,2011122406,17,0,3,0,1,1,0,0,2,1,0,0,0,7,8,72,80
2011,2011122406,18,0,1,0,1,2,1,0,1,0,0,0,0,0,31,81,44
2011,2011122406,19,0,0,0,1,4,1,0,1,0,0,0,0,3,23,24,42
2011,2011122406,20,0,9,0,0,0,1,0,3,0,0,0,0,3,47,80,99
2011,2011122406,21,1,0,0,0,2,1,0,0,0,0,0,1,0,-3,87,-6
2011,2011122406,22,0,2,0,0,0,1,0,1,0,0,0,0,0,0,64,22
2011,2011122407,1,0,3,0,0,6,0,0,5,0,0,0,0,7,8,80,88
2011,2011122407,2,0,0,0,0,0,0,1,0,0,0,0,0,0,8,83,8
2011,2011122407,3,0,1,0,1,0,0,0,0,0,0,0,0,3,21,8,26
2011,2011122407,4,1,6,0,3,4,3,0,7,2,0,0,0,7,4,80,84
2011,2011122407,5,0,1,0,0,1,0,0,0,0,0,0,0,7,91,92,183
2011,2011122407,6,1,8,0,1,1,3,0,3,0,0,0,0,3,42,85,103
2011,2011122407,7,0,3,0,0,3,1,0,4,0,0,0,0,3,19,80,98
2011,2011122407,8,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,74,-1
2011,2011122407,9,0,1,0,0,1,0,0,1,0,0,0,0,0,20,80,35
2011,2011122407,10,0,1,0,0,2,0,0,1,0,0,0,0,7,22,32,54
2011,2011122407,11,0,0,0,0,1,1,0,0,0,0,0,1,0,49,80,98
2011,2011122407,12,1,0,0,0,1,2,0,0,0,0,0,1,0,-8,76,-16
2011,2011122407,13,0,2,0,0,2,0,1,1,0,0,0,0,0,5,63,16
2011,2011122407,14,0,1,0,0,5,0,0,2,0,0,0,0,7,11,61,72
2011,2011122407,15,0,3,0,0,0,0,0,2,0,0,1,0,0,19,78,53
2011,2011122407,16,0,1,0,0,1,0,0,0,0,0,0,0,7,49,55,104
2011,2011122407,17,0,0,0,0,0,0,1,0,0,1,1,0,0,8,NA,NA
2011,2011122407,18,0,1,0,1,0,0,0,0,0,0,0,0,7,8,8,16
2011,2011122407,19,1,4,0,2,1,2,0,5,1,0,0,0,6,2,80,82
2011,2011122407,20,0,0,0,0,5,0,0,1,0,0,0,1,0,1,80,2
2011,2011122407,21,1,5,0,0,1,1,0,3,0,0,1,0,0,21,89,77
2011,2011122407,22,0,0,0,1,3,1,0,1,1,0,0,0,0,-1,66,19
2011,2011122408,1,1,1,0,0,1,1,0,1,0,0,0,0,0,2,88,10
2011,2011122408,2,0,1,0,0,2,0,0,1,0,0,0,0,3,24,23,41
2011,2011122408,3,1,0,0,0,2,1,0,0,0,0,0,1,0,-9,83,-18
2011,2011122408,4,0,2,0,0,3,0,0,2,0,0,0,0,7,11,49,60
2011,2011122408,5,1,2,0,0,2,1,0,1,0,0,0,1,0,9,80,18
2011,2011122408,6,0,4,0,0,4,0,0,3,0,0,1,0,0,35,84,101
2011,2011122408,7,0,1,0,0,1,1,0,0,0,0,0,1,0,10,74,20
2011,2011122408,8,0,3,0,0,2,0,0,2,1,0,1,0,0,48,69,87
2011,2011122408,9,0,1,0,0,1,0,0,1,0,0,0,0,0,-2,62,8
2011,2011122408,10,0,2,0,0,4,0,0,2,0,0,0,0,7,19,58,77
2011,2011122408,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,80,0
2011,2011122408,12,1,3,0,0,1,2,0,3,1,0,0,0,3,41,59,77
2011,2011122408,13,0,0,0,1,2,1,0,1,0,0,0,1,0,4,74,8
2011,2011122408,14,0,0,0,0,4,0,0,2,0,0,0,0,0,17,81,40
2011,2011122408,15,0,1,0,1,0,1,0,0,0,0,0,1,0,45,48,90
2011,2011122408,16,1,1,0,0,1,2,0,0,0,0,0,1,0,-6,80,-12
2011,2011122408,17,0,1,0,0,4,0,0,3,0,0,0,0,3,32,62,80
2011,2011122408,18,1,2,0,0,1,1,0,1,0,0,0,1,0,40,86,80
2011,2011122408,19,0,0,0,0,2,0,0,0,0,0,0,1,0,30,90,60
2011,2011122408,20,0,3,0,1,1,0,0,2,1,0,0,0,7,30,61,91
2011,2011122408,21,1,1,0,0,1,1,1,1,0,0,0,0,0,39,75,44
2011,2011122408,22,0,3,0,0,0,0,0,2,0,0,0,0,6,68,39,107
2011,2011122408,23,0,0,0,1,1,0,0,0,0,0,0,1,0,6,80,12
2011,2011122408,24,0,3,0,1,0,1,1,4,0,0,0,0,3,29,79,97
2011,2011122408,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,80,1
2011,2011122408,26,0,2,0,0,1,0,0,0,0,0,1,0,0,18,22,23
2011,2011122408,27,0,0,0,1,2,1,0,0,0,0,0,1,0,9,83,18
2011,2011122408,28,0,4,0,0,0,0,0,1,0,0,0,0,0,19,60,45
2011,2011122409,1,0,1,0,1,5,1,0,2,0,0,0,1,0,24,80,48
2011,2011122409,2,0,3,0,0,5,0,0,3,0,0,0,0,3,21,79,97
2011,2011122409,3,0,1,0,0,2,1,0,1,0,0,0,1,0,92,75,184
2011,2011122409,4,0,2,0,0,1,0,0,0,0,0,0,1,0,5,83,10
2011,2011122409,5,0,2,0,0,1,1,0,1,0,0,1,0,0,9,57,22
2011,2011122409,6,0,1,0,0,3,0,0,2,0,0,0,0,0,7,65,42
2011,2011122409,7,0,1,0,1,0,0,0,0,0,0,0,1,0,92,80,184
2011,2011122409,8,0,0,0,0,4,0,0,2,0,0,0,0,7,10,75,85
2011,2011122409,9,0,1,0,0,1,0,0,1,0,0,0,1,0,23,80,46
2011,2011122409,10,0,1,0,0,1,2,0,0,0,0,0,1,0,31,77,62
2011,2011122409,11,1,0,0,0,4,1,0,1,0,0,1,0,0,52,54,72
2011,2011122409,12,0,3,0,1,3,2,0,2,0,0,0,0,3,49,73,91
2011,2011122409,13,0,1,0,1,0,1,1,0,0,0,0,1,0,0,82,0
2011,2011122409,14,1,0,0,0,1,0,0,0,0,0,0,1,0,26,72,52
2011,2011122409,15,1,1,0,1,10,2,0,4,0,0,1,0,0,33,67,85
2011,2011122409,16,0,0,0,1,2,1,0,0,0,0,0,1,0,10,77,20
2011,2011122409,17,0,0,0,1,1,1,0,0,0,0,0,1,0,9,94,18
2011,2011122409,18,0,1,0,1,1,1,0,1,0,0,0,0,7,1,51,52
2011,2011122409,19,1,1,0,0,0,1,0,1,0,0,0,1,0,92,80,184
2011,2011122409,20,0,4,0,2,2,0,0,4,0,0,0,0,7,2,63,65
2011,2011122409,21,0,0,0,2,4,1,0,2,0,0,0,0,0,1,75,53
2011,2011122410,1,1,4,0,1,2,2,0,3,0,0,0,0,7,7,74,81
2011,2011122410,2,0,3,0,0,2,0,0,1,0,0,0,1,0,17,80,34
2011,2011122410,3,0,6,0,1,3,2,0,4,0,0,0,0,3,50,97,115
2011,2011122410,4,0,3,0,0,2,0,0,1,0,0,0,1,0,3,82,6
2011,2011122410,5,1,6,0,0,2,1,0,5,1,0,0,0,7,3,87,90
2011,2011122410,6,0,1,0,0,2,0,0,1,0,0,0,1,0,9,80,18
2011,2011122410,7,0,5,0,1,3,0,0,2,0,0,0,0,7,14,74,88
2011,2011122410,8,0,2,0,0,1,0,0,1,0,0,0,0,0,2,79,46
2011,2011122410,9,0,3,0,0,0,0,0,1,0,0,0,1,0,0,80,0
2011,2011122410,10,1,2,0,0,0,1,0,0,0,0,0,1,0,10,82,20
2011,2011122410,11,0,4,0,0,1,1,0,3,0,0,0,0,7,11,57,68
2011,2011122410,12,1,3,0,1,0,2,0,2,0,NA,NA,0,3,22,47,65
2011,2011122410,13,0,5,0,0,3,0,0,4,0,0,0,0,7,6,80,86
2011,2011122410,14,0,6,0,0,1,0,0,3,1,0,1,0,0,4,80,82
2011,2011122410,15,0,1,0,0,4,1,0,1,0,0,0,1,0,33,97,66
2011,2011122410,16,0,3,0,0,2,0,0,1,1,0,0,0,0,43,71,69
2011,2011122410,17,0,0,0,1,2,1,0,0,0,0,0,1,0,-1,56,-2
2011,2011122410,18,0,1,0,0,0,0,0,0,0,0,0,0,-6,4,98,13
2011,2011122410,19,0,0,0,0,4,0,0,1,0,0,0,0,0,7,87,61
2011,2011122411,1,0,4,0,1,1,1,0,4,0,0,0,0,7,13,80,93
2011,2011122411,2,0,0,0,0,2,0,0,1,0,0,0,1,0,45,66,90
2011,2011122411,3,0,1,0,0,1,0,0,1,0,0,0,1,0,35,80,70
2011,2011122411,4,0,3,0,1,3,1,0,2,0,0,0,1,0,6,80,12
2011,2011122411,5,1,1,0,0,3,1,0,1,0,0,0,1,0,10,91,20
2011,2011122411,6,0,5,0,1,3,3,0,3,0,0,0,1,0,6,79,12
2011,2011122411,7,0,3,0,1,4,1,1,4,0,0,0,0,0,8,95,94
2011,2011122411,8,0,3,0,2,3,2,0,3,0,0,0,1,0,-9,80,-18
2011,2011122411,9,0,4,0,0,0,0,0,2,0,0,0,0,7,5,87,92
2011,2011122411,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,2
2011,2011122411,11,0,0,0,1,2,0,0,0,0,0,0,1,0,29,80,58
2011,2011122411,12,0,0,0,0,0,2,0,0,0,0,0,1,0,50,57,100
2011,2011122411,13,0,1,0,1,0,0,0,1,0,0,0,1,0,35,53,70
2011,2011122411,14,0,1,0,1,1,1,0,0,0,0,0,1,0,10,88,20
2011,2011122411,15,1,1,0,0,0,1,0,0,0,0,0,1,0,45,75,90
2011,2011122411,16,0,2,0,1,0,2,0,1,0,0,0,0,3,43,59,77
2011,2011122411,17,1,0,0,0,2,1,0,0,0,0,0,1,0,-9,80,-18
2011,2011122411,18,1,1,0,0,5,1,0,2,0,0,0,0,3,51,59,77
2011,2011122411,19,0,0,0,0,1,0,0,0,0,0,0,1,0,5,51,10
2011,2011122411,20,0,1,0,1,1,2,0,1,0,0,0,1,0,53,89,106
2011,2011122411,21,1,10,0,0,0,3,0,4,1,0,1,0,0,22,77,83
2011,2011122411,22,0,0,0,1,2,0,0,0,0,0,0,1,0,25,84,50
2011,2011122411,23,0,1,0,0,1,0,0,1,0,0,0,0,7,4,16,20
2011,2011122411,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,61,21
2011,2011122500,1,0,8,0,0,1,0,0,3,0,0,0,0,7,2,80,82
2011,2011122500,2,0,3,0,0,7,2,0,2,0,0,1,0,0,49,86,104
2011,2011122500,3,0,0,0,1,1,0,0,1,0,0,0,1,0,48,61,96
2011,2011122500,4,0,0,0,1,3,0,0,1,0,0,0,1,0,8,89,16
2011,2011122500,5,0,1,0,0,1,0,0,0,0,0,0,1,0,2,76,4
2011,2011122500,6,0,3,0,1,5,2,1,3,0,0,0,0,0,2,81,61
2011,2011122500,7,0,1,0,0,1,0,0,0,0,0,0,1,0,5,74,10
2011,2011122500,8,0,1,0,1,6,1,0,3,0,0,0,0,3,35,78,96
2011,2011122500,9,0,4,0,0,1,0,0,2,0,0,0,0,7,2,65,67
2011,2011122500,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,62
2011,2011122500,11,0,1,0,2,3,2,1,1,0,0,0,0,7,-1,71,70
2011,2011122500,12,0,1,0,0,2,0,0,1,0,0,0,0,7,55,80,135
2011,2011122500,13,0,1,0,0,1,0,0,0,0,0,0,1,0,42,80,84
2011,2011122500,14,0,4,0,2,4,0,0,4,0,0,0,0,7,7,75,82
2011,2011122500,15,0,0,0,0,1,0,0,0,0,0,0,0,0,21,77,23
2011,2011122500,16,0,2,0,0,1,0,0,2,0,0,0,0,7,2,33,35
2011,2011122500,17,0,6,0,2,4,1,0,5,0,0,0,0,8,1,67,68
2011,2011122500,18,1,0,0,1,3,2,0,1,0,0,0,1,0,-1,60,-2
2011,2011122500,19,0,5,0,0,4,2,0,5,0,0,0,0,3,30,90,108
2011,2011122500,20,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,45,-2
2011,2011122600,1,0,5,0,1,3,1,0,3,1,0,0,0,3,34,80,98
2011,2011122600,2,0,2,0,0,4,0,0,4,0,0,0,0,7,15,84,99
2011,2011122600,3,0,4,0,1,1,1,0,3,0,0,0,0,7,4,72,76
2011,2011122600,4,0,4,0,1,3,1,0,4,1,0,0,0,7,4,81,85
2011,2011122600,5,0,0,0,0,2,0,0,0,0,0,0,1,0,13,80,26
2011,2011122600,6,1,5,0,0,2,2,0,4,0,0,0,0,0,0,74,62
2011,2011122600,7,0,4,0,0,0,1,0,2,0,0,0,1,0,12,80,24
2011,2011122600,8,0,4,0,0,3,1,0,2,1,0,0,0,7,0,80,80
2011,2011122600,9,0,1,0,0,1,0,0,0,0,0,0,0,0,-5,80,4
2011,2011122600,10,0,1,0,0,1,0,0,1,0,0,0,0,0,14,79,34
2011,2011122600,11,0,1,0,0,1,0,0,0,0,0,0,1,0,2,70,4
2011,2011122600,12,0,3,0,0,3,0,0,3,1,0,0,0,7,0,86,86
2011,2011122600,13,0,4,0,0,1,2,0,1,0,0,0,0,3,51,80,98
2011,2011122600,14,0,1,0,0,1,0,0,0,0,0,0,0,3,29,14,32
2011,2011122600,15,0,7,0,0,2,1,0,5,1,0,0,0,3,30,80,98
2011,2011122600,16,0,0,0,1,1,1,0,0,0,0,0,1,0,-1,80,-2
2011,2011122600,17,0,1,0,0,0,0,1,0,0,0,0,0,0,3,73,3
2011,2011122600,18,0,6,0,0,0,0,0,3,0,0,1,0,0,20,80,91
2011,2011122600,19,0,0,0,1,1,1,0,0,0,0,0,1,0,9,90,18
2011,2011122600,20,0,3,0,0,0,1,0,0,0,0,1,0,0,12,76,21
2011,2011122600,21,0,3,0,0,1,0,0,2,1,0,0,0,7,2,33,35
2011,2011122600,22,0,6,0,0,0,0,0,2,0,0,0,0,0,9,80,59
2011,2012010100,1,0,0,0,0,2,0,0,0,0,0,0,1,0,10,80,20
2011,2012010100,2,0,4,0,1,2,1,0,3,1,0,0,0,3,44,66,84
2011,2012010100,3,1,4,0,0,3,2,0,3,0,0,0,0,7,1,77,78
2011,2012010100,4,0,1,0,1,1,1,0,0,0,0,0,1,0,1,89,2
2011,2012010100,5,0,1,0,0,1,0,0,0,0,0,0,1,0,11,56,22
2011,2012010100,6,0,2,0,0,0,0,0,1,0,0,0,0,0,43,91,55
2011,2012010100,7,1,0,0,0,1,1,0,0,0,0,0,1,0,0,43,0
2011,2012010100,8,0,0,0,0,3,0,0,1,0,0,0,1,0,9,79,18
2011,2012010100,9,0,3,0,1,7,4,0,4,0,0,0,0,3,31,82,100
2011,2012010100,10,0,0,0,0,1,0,0,0,0,0,0,1,0,37,80,74
2011,2012010100,11,0,0,0,1,0,1,0,0,0,0,0,1,0,56,70,112
2011,2012010100,12,1,1,0,0,1,1,0,1,0,0,0,0,0,45,75,48
2011,2012010100,13,0,0,0,0,1,0,0,0,0,0,0,0,0,3,55,5
2011,2012010100,14,0,0,0,0,0,0,0,0,0,0,0,0,3,58,40,58
2011,2012010100,15,0,1,0,0,2,0,0,0,0,0,0,1,0,28,76,56
2011,2012010100,16,0,2,0,0,5,1,0,2,0,0,0,1,0,5,80,10
2011,2012010100,17,0,12,0,3,5,3,0,7,1,0,0,0,7,1,94,95
2011,2012010100,18,0,1,0,0,2,0,0,2,0,0,0,0,0,18,80,45
2011,2012010100,19,0,1,0,0,1,0,0,0,0,0,0,0,3,40,25,43
2011,2012010100,20,0,4,0,0,3,0,0,5,1,0,0,0,0,55,75,120
2011,2012010100,21,0,0,0,0,3,0,0,0,0,0,0,0,3,44,36,53
2011,2012010100,22,0,7,0,0,0,0,1,2,0,0,0,0,7,10,80,90
2011,2012010100,23,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,53,4
2011,2012010101,1,0,2,0,0,4,0,0,3,1,0,0,0,7,4,80,84
2011,2012010101,2,0,0,0,1,1,0,0,0,0,0,0,1,0,5,78,10
2011,2012010101,3,1,6,0,1,1,2,0,3,1,0,0,0,7,0,70,70
2011,2012010101,4,1,0,0,0,1,1,0,1,0,0,0,1,0,-10,61,-20
2011,2012010101,5,0,5,0,0,1,0,0,4,0,0,0,0,7,15,82,97
2011,2012010101,6,0,4,0,1,4,1,0,2,0,0,0,0,7,10,77,87
2011,2012010101,7,1,2,0,1,1,1,0,2,0,0,0,1,0,9,80,18
2011,2012010101,8,0,4,0,0,3,0,0,3,1,0,0,0,7,4,81,85
2011,2012010101,9,0,3,0,1,1,1,1,2,0,0,1,0,0,28,84,76
2011,2012010101,10,0,3,0,0,1,1,0,1,0,0,0,0,0,37,64,59
2011,2012010101,11,0,2,0,0,1,0,0,1,0,0,1,0,0,45,52,70
2011,2012010101,12,0,1,0,0,3,0,1,3,0,0,0,0,3,47,78,97
2011,2012010101,13,0,2,0,0,3,0,0,2,0,0,0,1,0,47,85,94
2011,2012010101,14,1,2,0,1,1,1,0,2,0,0,0,0,3,20,73,91
2011,2012010101,15,0,0,0,0,1,1,0,0,0,0,0,0,0,5,80,8
2011,2012010101,16,1,1,0,1,2,1,1,1,0,0,0,0,8,17,25,42
2011,2012010101,17,0,4,0,0,3,0,0,4,0,0,0,0,0,38,80,86
2011,2012010101,18,0,1,0,0,1,0,0,1,0,0,0,0,7,1999,47,2046
2011,2012010101,19,0,1,0,0,0,0,0,0,0,0,0,1,0,39,80,78
2011,2012010101,20,1,7,0,0,5,1,0,6,0,0,0,0,7,5,88,93
2011,2012010101,21,0,0,0,0,0,0,0,0,0,0,0,0,-6,21,80,21
2011,2012010101,22,0,2,0,0,1,0,0,2,0,0,0,0,0,13,80,49
2011,2012010101,23,0,1,0,0,0,1,0,1,0,0,0,0,0,848,81,889
